Index,Subscription Date
5695,31-12-2020
5696,22-05-2021
5697,02-02-2020
5698,30-08-2021
5699,13-02-2021
5700,12-03-2022
5701,06-05-2020
5702,19-10-2021
5703,04-04-2022
5704,11-03-2020
5705,12-10-2020
5706,13-05-2022
5707,31-12-2021
5708,28-10-2020
5709,25-05-2021
5710,22-09-2020
5711,23-10-2021
5712,08-05-2021
5713,10-11-2021
5714,17-10-2020
5715,17-07-2020
5716,15-08-2020
5717,01-10-2021
5718,27-08-2020
5719,23-12-2021
5720,16-08-2021
5721,17-12-2020
5722,23-11-2020
5723,28-09-2020
5724,30-01-2021
5725,22-08-2021
5726,29-05-2021
5727,07-04-2020
5728,12-12-2021
5729,25-10-2021
5730,03-09-2021
5731,09-01-2021
5732,26-06-2021
5733,30-11-2021
5734,16-12-2021
5735,07-05-2020
5736,18-01-2022
5737,16-04-2021
5738,05-07-2020
5739,23-01-2021
5740,01-01-2021
5741,26-04-2022
5742,29-05-2022
5743,02-12-2020
5744,03-05-2020
5745,28-01-2021
5746,16-04-2021
5747,13-04-2020
5748,18-07-2020
5749,14-02-2020
5750,29-05-2021
5751,25-04-2021
5752,28-05-2021
5753,19-05-2021
5754,22-09-2020
5755,10-04-2022
5756,21-02-2022
5757,30-12-2020
5758,06-06-2020
5759,20-01-2021
5760,31-10-2021
5761,31-03-2020
5762,30-03-2021
5763,11-10-2020
5764,07-08-2020
5765,18-04-2021
5766,23-04-2021
5767,22-10-2020
5768,21-11-2021
5769,03-01-2020
5770,14-09-2020
5771,23-07-2021
5772,15-08-2021
5773,08-02-2021
5774,29-01-2021
5775,27-09-2021
5776,12-10-2021
5777,06-05-2021
5778,21-02-2022
5779,09-03-2021
5780,31-08-2020
5781,27-07-2020
5782,25-01-2020
5783,06-06-2021
5784,24-10-2020
5785,07-09-2021
5786,28-02-2020
5787,08-05-2020
5788,24-11-2020
5789,24-09-2020
5790,21-05-2020
5791,04-11-2020
5792,13-02-2020
5793,05-02-2021
5794,14-12-2021
5795,05-01-2020
5796,17-11-2021
5797,20-08-2020
5798,09-11-2020
5799,02-11-2020
5800,07-03-2020
5801,03-11-2021
5802,13-11-2021
5803,19-10-2020
5804,20-04-2022
5805,14-09-2020
5806,11-10-2021
5807,24-09-2021
5808,09-05-2021
5809,23-04-2021
5810,24-02-2022
5811,04-11-2020
5812,01-02-2022
5813,28-07-2021
5814,27-01-2021
5815,29-07-2021
5816,05-03-2022
5817,27-11-2020
5818,18-01-2020
5819,10-07-2021
5820,17-10-2020
5821,26-11-2020
5822,29-03-2020
5823,06-10-2021
5824,19-04-2021
5825,18-02-2021
5826,07-03-2021
5827,23-11-2021
5828,12-09-2021
5829,04-02-2020
5830,05-05-2022
5831,24-01-2020
5832,11-05-2021
5833,14-05-2022
5834,06-02-2022
5835,17-04-2020
5836,30-11-2021
5837,01-09-2021
5838,24-04-2022
5839,27-02-2021
5840,05-06-2021
5841,22-08-2021
5842,26-04-2021
5843,17-03-2021
5844,01-02-2022
5845,11-01-2022
5846,19-12-2021
5847,03-05-2021
5848,31-12-2020
5849,03-09-2021
5850,20-04-2021
5851,11-04-2020
5852,11-02-2021
5853,21-09-2021
5854,30-03-2020
5855,30-11-2020
5856,06-09-2020
5857,27-08-2021
5858,14-11-2020
5859,29-04-2021
5860,08-04-2021
5861,05-09-2021
5862,28-07-2020
5863,20-02-2021
5864,29-03-2020
5865,03-11-2021
5866,28-06-2020
5867,21-11-2020
5868,11-06-2020
5869,14-09-2020
5870,08-04-2020
5871,25-01-2021
5872,09-12-2020
5873,27-01-2022
5874,05-03-2020
5875,11-05-2020
5876,27-04-2022
5877,21-05-2021
5878,18-09-2021
5879,21-09-2021
5880,05-07-2020
5881,19-11-2021
5882,03-04-2020
5883,04-05-2020
5884,09-12-2021
5885,13-02-2021
5886,26-01-2020
5887,14-03-2022
5888,14-11-2020
5889,15-09-2020
5890,24-06-2020
5891,29-04-2020
5892,11-08-2021
5893,09-06-2020
5894,12-11-2020
5895,17-01-2020
5896,18-07-2020
5897,19-10-2021
5898,23-01-2020
5899,29-01-2020
5900,08-07-2020
5901,25-04-2021
5902,17-06-2021
5903,16-06-2020
5904,06-11-2020
5905,06-07-2021
5906,12-07-2021
5907,01-06-2021
5908,23-03-2020
5909,19-01-2020
5910,26-06-2020
5911,16-01-2022
5912,29-10-2021
5913,29-11-2020
5914,08-05-2020
5915,27-11-2020
5916,30-12-2021
5917,13-03-2020
5918,16-03-2022
5919,18-04-2022
5920,23-04-2020
5921,04-02-2020
5922,09-05-2020
5923,22-02-2021
5924,20-02-2020
5925,03-03-2022
5926,28-02-2021
5927,15-10-2020
5928,29-04-2020
5929,24-09-2020
5930,05-04-2022
5931,26-11-2020
5932,03-09-2020
5933,14-03-2022
5934,11-05-2021
5935,20-04-2021
5936,22-05-2022
5937,05-03-2022
5938,20-03-2021
5939,03-05-2022
5940,26-09-2021
5941,24-06-2020
5942,13-04-2022
5943,24-07-2021
5944,23-12-2020
5945,30-05-2021
5946,09-04-2020
5947,20-01-2021
5948,10-06-2020
5949,03-08-2020
5950,30-08-2020
5951,21-01-2022
5952,26-06-2021
5953,25-08-2021
5954,07-03-2020
5955,09-03-2020
5956,29-06-2021
5957,11-03-2021
5958,07-06-2021
5959,04-07-2020
5960,14-02-2021
5961,12-07-2021
5962,02-02-2020
5963,30-01-2021
5964,19-12-2021
5965,19-02-2022
5966,25-03-2021
5967,25-03-2022
5968,27-08-2020
5969,13-02-2021
5970,09-04-2020
5971,10-04-2021
5972,16-03-2021
5973,21-03-2021
5974,25-09-2020
5975,17-04-2020
5976,08-11-2020
5977,15-03-2020
5978,11-10-2020
5979,24-01-2020
5980,07-09-2020
5981,04-01-2021
5982,19-01-2022
5983,17-02-2020
5984,13-09-2021
5985,31-03-2021
5986,27-02-2022
5987,11-08-2021
5988,12-10-2020
5989,13-03-2021
5990,19-03-2020
5991,10-01-2021
5992,31-03-2020
5993,22-02-2020
5994,23-05-2022
5995,22-01-2021
5996,14-05-2020
5997,04-01-2022
5998,25-07-2020
5999,26-07-2020
6000,30-08-2021
6001,29-03-2020
6002,09-10-2021
6003,27-03-2021
6004,06-09-2020
6005,20-03-2021
6006,20-03-2020
6007,10-08-2020
6008,06-04-2020
6009,04-12-2020
6010,01-01-2021
6011,16-09-2020
6012,14-01-2022
6013,01-06-2021
6014,03-07-2020
6015,04-03-2021
6016,18-09-2020
6017,27-10-2021
6018,13-05-2020
6019,25-08-2021
6020,23-08-2020
6021,07-07-2020
6022,14-02-2022
6023,21-11-2021
6024,07-03-2020
6025,03-03-2020
6026,11-05-2021
6027,04-04-2022
6028,25-08-2021
6029,04-08-2021
6030,12-01-2020
6031,25-08-2021
6032,18-02-2020
6033,23-07-2020
6034,24-09-2021
6035,26-11-2020
6036,28-07-2021
6037,26-01-2021
6038,07-07-2020
6039,20-02-2021
6040,26-06-2020
6041,08-11-2021
6042,07-10-2020
6043,23-03-2020
6044,06-08-2021
6045,25-08-2021
6046,22-04-2022
6047,05-08-2021
6048,06-05-2022
6049,19-04-2022
6050,08-08-2020
6051,21-12-2021
6052,17-06-2021
6053,01-05-2021
6054,03-03-2020
6055,27-12-2021
6056,17-09-2021
6057,12-03-2022
6058,04-03-2021
6059,20-12-2021
6060,17-05-2020
6061,10-01-2020
6062,21-02-2020
6063,30-12-2021
6064,06-06-2020
6065,13-04-2020
6066,15-03-2020
6067,06-07-2020
6068,05-02-2021
6069,01-09-2020
6070,22-03-2022
6071,03-05-2020
6072,23-08-2020
6073,04-10-2020
6074,19-01-2020
6075,20-01-2022
6076,24-02-2022
6077,01-12-2020
6078,03-01-2021
6079,25-07-2020
6080,14-04-2021
6081,30-05-2021
6082,14-10-2020
6083,26-03-2022
6084,04-09-2021
6085,10-04-2020
6086,18-03-2022
6087,27-01-2022
6088,26-08-2021
6089,31-01-2021
6090,09-06-2020
6091,30-08-2021
6092,03-08-2020
6093,17-02-2021
6094,23-01-2020
6095,26-12-2021
6096,17-12-2020
6097,05-02-2022
6098,24-12-2020
6099,05-10-2020
6100,13-01-2020
6101,22-07-2021
6102,03-02-2022
6103,29-06-2021
6104,13-01-2022
6105,27-04-2021
6106,08-12-2021
6107,20-11-2020
6108,08-01-2020
6109,24-03-2022
6110,10-09-2020
6111,29-12-2020
6112,25-07-2021
6113,09-11-2021
6114,06-12-2020
6115,10-01-2020
6116,25-11-2021
6117,28-06-2020
6118,17-11-2020
6119,28-09-2021
6120,06-08-2021
6121,12-03-2021
6122,04-08-2020
6123,14-07-2020
6124,18-04-2021
6125,11-08-2021
6126,15-01-2021
6127,28-06-2021
6128,14-03-2020
6129,23-07-2021
6130,11-01-2021
6131,17-03-2020
6132,23-03-2022
6133,20-07-2021
6134,05-10-2021
6135,15-10-2020
6136,29-05-2022
6137,12-02-2021
6138,11-12-2021
6139,13-09-2020
6140,09-03-2020
6141,24-03-2021
6142,01-11-2021
6143,30-06-2021
6144,23-03-2021
6145,01-05-2020
6146,05-04-2021
6147,16-08-2021
6148,04-09-2021
6149,09-05-2022
6150,25-07-2020
6151,26-05-2021
6152,16-04-2020
6153,26-05-2022
6154,17-05-2022
6155,12-03-2021
6156,05-07-2020
6157,04-06-2020
6158,07-10-2021
6159,25-02-2022
6160,15-07-2020
6161,18-02-2020
6162,11-02-2022
6163,26-10-2021
6164,13-04-2021
6165,10-02-2020
6166,25-04-2022
6167,02-10-2021
6168,08-06-2021
6169,18-08-2021
6170,05-01-2022
6171,27-01-2020
6172,18-02-2022
6173,18-07-2020
6174,12-06-2021
6175,24-03-2021
6176,25-05-2022
6177,09-03-2022
6178,02-07-2021
6179,18-01-2022
6180,17-01-2022
6181,02-10-2021
6182,09-08-2020
6183,05-03-2021
6184,29-03-2022
6185,27-01-2020
6186,19-03-2022
6187,06-06-2021
6188,11-04-2021
6189,23-12-2020
6190,10-12-2021
6191,12-02-2020
6192,18-12-2020
6193,17-05-2021
6194,16-02-2021
6195,14-01-2021
6196,07-06-2020
6197,13-01-2022
6198,30-03-2020
6199,08-03-2020
6200,07-03-2020
6201,12-08-2020
6202,26-06-2021
6203,26-03-2021
6204,23-06-2020
6205,02-08-2021
6206,18-07-2021
6207,04-12-2020
6208,16-11-2020
6209,17-12-2020
6210,28-10-2020
6211,19-07-2021
6212,25-01-2022
6213,07-11-2021
6214,30-01-2020
6215,17-02-2020
6216,27-06-2020
6217,07-02-2021
6218,06-02-2022
6219,31-12-2021
6220,22-05-2021
6221,27-04-2020
6222,13-03-2022
6223,31-10-2020
6224,14-01-2021
6225,11-10-2020
6226,15-02-2020
6227,28-04-2022
6228,29-07-2021
6229,18-12-2020
6230,19-01-2020
6231,28-11-2020
6232,06-04-2022
6233,21-05-2022
6234,01-09-2020
6235,22-07-2021
6236,01-06-2021
6237,08-04-2020
6238,17-11-2020
6239,17-05-2020
6240,13-05-2021
6241,07-11-2021
6242,06-03-2020
6243,04-06-2020
6244,19-07-2021
6245,25-05-2021
6246,23-02-2020
6247,29-06-2020
6248,20-02-2021
6249,04-08-2021
6250,04-09-2020
6251,22-01-2020
6252,18-06-2020
6253,24-09-2020
6254,29-05-2020
6255,09-05-2020
6256,09-01-2021
6257,13-03-2022
6258,20-11-2021
6259,27-05-2022
6260,31-05-2020
6261,01-07-2021
6262,25-08-2021
6263,17-11-2021
6264,10-03-2021
6265,13-11-2020
6266,13-06-2020
6267,18-05-2020
6268,12-11-2021
6269,02-12-2020
6270,11-03-2022
6271,19-01-2021
6272,14-06-2020
6273,06-11-2020
6274,16-07-2020
6275,26-05-2021
6276,04-08-2020
6277,21-06-2020
6278,10-02-2020
6279,31-10-2020
6280,22-05-2022
6281,30-10-2020
6282,19-11-2021
6283,22-05-2022
6284,07-06-2021
6285,09-02-2022
6286,16-06-2021
6287,05-03-2022
6288,06-09-2020
6289,15-03-2020
6290,12-02-2020
6291,25-01-2022
6292,08-12-2021
6293,01-04-2020
6294,05-01-2020
6295,03-04-2021
6296,14-08-2021
6297,25-06-2021
6298,17-06-2021
6299,05-03-2020
6300,28-05-2021
6301,17-04-2021
6302,19-04-2021
6303,01-07-2020
6304,12-04-2020
6305,04-04-2022
6306,25-12-2020
6307,11-03-2021
6308,29-10-2020
6309,20-01-2021
6310,20-05-2020
6311,09-01-2020
6312,18-12-2020
6313,24-12-2021
6314,03-07-2020
6315,26-06-2020
6316,21-02-2022
6317,20-02-2021
6318,25-04-2020
6319,01-11-2020
6320,11-02-2020
6321,12-06-2021
6322,20-12-2021
6323,05-03-2021
6324,19-11-2020
6325,17-03-2020
6326,02-05-2022
6327,10-01-2021
6328,03-11-2021
6329,18-04-2020
6330,01-07-2021
6331,31-01-2020
6332,20-12-2021
6333,19-01-2022
6334,28-10-2020
6335,14-03-2022
6336,03-05-2021
6337,19-03-2021
6338,23-08-2020
6339,11-11-2021
6340,05-01-2022
6341,11-08-2021
6342,08-07-2021
6343,02-05-2020
6344,25-08-2021
6345,27-09-2020
6346,08-11-2020
6347,06-07-2020
6348,14-03-2022
6349,25-07-2020
6350,29-04-2021
6351,28-03-2020
6352,20-02-2022
6353,26-03-2021
6354,04-11-2020
6355,20-05-2021
6356,03-01-2020
6357,10-04-2021
6358,05-03-2022
6359,07-06-2020
6360,28-08-2020
6361,08-04-2020
6362,22-08-2020
6363,23-12-2021
6364,11-08-2020
6365,02-05-2022
6366,29-09-2021
6367,19-02-2022
6368,11-06-2020
6369,27-08-2020
6370,19-03-2022
6371,03-08-2021
6372,19-06-2020
6373,09-03-2020
6374,27-05-2022
6375,20-06-2020
6376,30-11-2020
6377,09-11-2021
6378,20-12-2021
6379,14-01-2020
6380,26-04-2022
6381,11-02-2021
6382,02-11-2021
6383,06-12-2021
6384,13-11-2020
6385,08-12-2021
6386,27-07-2021
6387,21-12-2020
6388,07-03-2022
6389,28-07-2021
6390,02-07-2021
6391,15-06-2020
6392,14-03-2021
6393,02-07-2021
6394,15-12-2020
6395,06-09-2020
6396,17-01-2020
6397,29-09-2021
6398,25-04-2022
6399,09-12-2020
6400,19-03-2021
6401,26-03-2021
6402,19-07-2020
6403,14-01-2022
6404,18-11-2021
6405,01-07-2021
6406,08-03-2020
6407,25-06-2021
6408,07-07-2020
6409,09-02-2020
6410,16-05-2022
6411,16-04-2021
6412,05-04-2021
6413,20-04-2020
6414,02-04-2022
6415,22-04-2020
6416,11-05-2021
6417,27-06-2020
6418,06-06-2020
6419,19-06-2020
6420,07-02-2020
6421,30-03-2020
6422,20-10-2020
6423,04-04-2022
6424,02-05-2022
6425,10-04-2022
6426,31-07-2021
6427,17-09-2021
6428,03-05-2021
6429,31-01-2021
6430,19-08-2020
6431,05-04-2022
6432,29-01-2022
6433,10-02-2020
6434,21-08-2020
6435,19-11-2020
6436,08-12-2021
6437,09-12-2021
6438,19-04-2021
6439,04-04-2022
6440,04-07-2021
6441,26-12-2020
6442,07-04-2021
6443,05-06-2020
6444,11-07-2020
6445,16-05-2020
6446,19-05-2022
6447,27-01-2021
6448,02-10-2021
6449,16-03-2020
6450,19-03-2022
6451,10-04-2022
6452,03-01-2022
6453,19-04-2020
6454,04-01-2022
6455,28-08-2021
6456,14-05-2020
6457,16-11-2021
6458,28-12-2020
6459,30-08-2021
6460,26-02-2022
6461,21-02-2022
6462,09-10-2021
6463,28-02-2020
6464,22-10-2021
6465,26-02-2020
6466,03-03-2020
6467,11-12-2021
6468,08-12-2020
6469,20-03-2021
6470,08-11-2020
6471,07-12-2021
6472,08-09-2021
6473,30-07-2021
6474,24-05-2020
6475,04-01-2021
6476,29-03-2021
6477,02-03-2022
6478,17-08-2021
6479,29-05-2022
6480,14-07-2021
6481,09-05-2020
6482,12-04-2020
6483,05-07-2021
6484,02-10-2021
6485,01-01-2020
6486,17-03-2022
6487,13-03-2022
6488,01-04-2020
6489,20-07-2021
6490,01-05-2020
6491,10-12-2020
6492,13-03-2021
6493,03-08-2020
6494,18-03-2022
6495,16-03-2020
6496,10-04-2020
6497,20-07-2021
6498,30-04-2022
6499,28-09-2020
6500,13-07-2021
6501,28-07-2021
6502,03-03-2020
6503,17-06-2020
6504,17-01-2022
6505,25-01-2022
6506,18-05-2021
6507,16-02-2020
6508,12-11-2020
6509,01-10-2021
6510,31-12-2020
6511,25-02-2021
6512,05-02-2022
6513,20-02-2020
6514,19-02-2021
6515,23-11-2021
6516,08-09-2021
6517,08-03-2022
6518,26-03-2022
6519,10-02-2020
6520,14-11-2021
6521,04-07-2021
6522,19-01-2022
6523,24-03-2020
6524,21-04-2021
6525,22-05-2022
6526,10-03-2021
6527,03-07-2020
6528,10-06-2021
6529,28-11-2020
6530,06-02-2021
6531,12-03-2020
6532,17-01-2021
6533,29-03-2020
6534,07-04-2021
6535,10-04-2022
6536,15-05-2021
6537,14-12-2021
6538,11-06-2020
6539,13-02-2022
6540,09-08-2020
6541,02-07-2021
6542,03-09-2020
6543,30-05-2021
6544,12-09-2021
6545,03-08-2021
6546,16-08-2020
6547,01-10-2021
6548,14-07-2021
6549,22-04-2020
6550,25-06-2021
6551,23-03-2021
6552,29-08-2020
6553,09-04-2021
6554,08-12-2021
6555,21-06-2020
6556,19-05-2021
6557,10-01-2020
6558,19-01-2021
6559,30-10-2021
6560,12-01-2021
6561,09-02-2022
6562,11-05-2021
6563,30-03-2021
6564,22-08-2021
6565,15-11-2020
6566,14-01-2021
6567,24-06-2021
6568,26-05-2021
6569,28-08-2021
6570,14-08-2020
6571,09-11-2021
6572,28-02-2020
6573,27-01-2020
6574,20-02-2020
6575,22-04-2022
6576,31-03-2021
6577,26-04-2021
6578,16-07-2021
6579,05-02-2022
6580,10-10-2020
6581,04-08-2021
6582,31-07-2021
6583,24-10-2021
6584,03-12-2021
6585,07-01-2022
6586,06-01-2021
6587,30-04-2021
6588,29-03-2020
6589,17-10-2021
6590,04-05-2021
6591,14-12-2020
6592,23-02-2021
6593,03-02-2020
6594,27-03-2021
6595,01-05-2020
6596,19-04-2022
6597,01-11-2021
6598,20-07-2020
6599,25-08-2021
6600,23-01-2020
6601,01-01-2020
6602,19-03-2022
6603,13-08-2021
6604,19-08-2020
6605,29-03-2022
6606,12-01-2022
6607,10-05-2020
6608,27-08-2021
6609,31-07-2021
6610,01-04-2021
6611,29-07-2020
6612,20-10-2020
6613,15-01-2020
6614,12-02-2020
6615,04-01-2021
6616,22-03-2022
6617,11-08-2021
6618,16-10-2021
6619,24-06-2021
6620,18-02-2022
6621,05-03-2021
6622,21-05-2022
6623,23-02-2021
6624,04-07-2020
6625,02-11-2020
6626,16-12-2021
6627,24-08-2021
6628,16-07-2020
6629,03-05-2022
6630,08-05-2020
6631,20-07-2021
6632,19-04-2022
6633,08-02-2020
6634,13-04-2021
6635,03-12-2020
6636,10-11-2020
6637,01-03-2021
6638,24-01-2022
6639,05-04-2022
6640,17-06-2021
6641,12-05-2022
6642,01-02-2020
6643,14-09-2020
6644,22-07-2020
6645,10-04-2020
6646,12-02-2021
6647,11-01-2021
6648,03-04-2020
6649,05-03-2021
6650,27-05-2021
6651,25-02-2020
6652,15-08-2020
6653,04-04-2021
6654,22-10-2020
6655,12-08-2021
6656,11-04-2022
6657,03-06-2021
6658,19-12-2020
6659,07-08-2020
6660,27-10-2020
6661,21-03-2020
6662,04-03-2022
6663,29-04-2020
6664,20-07-2021
6665,08-10-2020
6666,19-10-2021
6667,27-11-2020
6668,04-05-2021
6669,26-06-2020
6670,16-04-2020
6671,01-02-2020
6672,18-09-2021
6673,02-04-2020
6674,29-05-2022
6675,09-02-2020
6676,22-08-2020
6677,08-06-2020
6678,01-03-2022
6679,31-05-2021
6680,20-10-2021
6681,21-03-2022
6682,10-02-2021
6683,08-05-2022
6684,25-01-2022
6685,03-04-2021
6686,18-02-2020
6687,20-03-2020
6688,05-11-2021
6689,16-08-2021
6690,23-02-2020
6691,06-02-2022
6692,25-03-2022
6693,29-02-2020
6694,05-08-2021
6695,19-10-2020
6696,15-12-2020
6697,28-10-2020
6698,23-08-2021
6699,16-05-2021
6700,05-04-2022
6701,24-04-2021
6702,20-12-2021
6703,22-09-2020
6704,09-05-2022
6705,08-07-2021
6706,06-05-2022
6707,10-05-2022
6708,02-09-2020
6709,19-01-2020
6710,13-05-2022
6711,09-03-2021
6712,24-05-2020
6713,02-12-2020
6714,28-06-2020
6715,01-02-2020
6716,18-03-2022
6717,20-02-2020
6718,26-10-2021
6719,18-09-2020
6720,02-09-2021
6721,05-04-2020
6722,02-11-2021
6723,22-02-2021
6724,27-10-2021
6725,26-10-2020
6726,09-06-2020
6727,23-03-2021
6728,23-10-2020
6729,06-05-2020
6730,09-01-2021
6731,11-06-2020
6732,31-12-2020
6733,14-11-2021
6734,13-06-2021
6735,28-10-2020
6736,09-01-2021
6737,28-03-2021
6738,23-01-2020
6739,11-01-2022
6740,05-11-2020
6741,04-01-2021
6742,09-02-2021
6743,22-11-2020
6744,16-02-2022
6745,05-08-2020
6746,28-01-2020
6747,07-08-2020
6748,18-07-2020
6749,11-12-2020
6750,05-04-2020
6751,21-12-2020
6752,03-02-2022
6753,06-07-2020
6754,10-08-2021
6755,17-06-2021
6756,29-06-2020
6757,24-01-2022
6758,24-08-2021
6759,02-01-2021
6760,18-08-2020
6761,09-04-2020
6762,09-10-2021
6763,06-12-2020
6764,08-12-2020
6765,12-01-2020
6766,20-05-2021
6767,28-04-2022
6768,13-04-2020
6769,27-07-2020
6770,28-05-2022
6771,03-04-2020
6772,20-05-2022
6773,16-03-2021
6774,05-12-2021
6775,20-04-2021
6776,09-06-2020
6777,03-07-2020
6778,08-08-2020
6779,11-12-2021
6780,12-02-2021
6781,05-07-2020
6782,18-06-2020
6783,17-01-2021
6784,06-02-2020
6785,04-03-2020
6786,17-01-2021
6787,05-06-2021
6788,13-05-2020
6789,24-02-2020
6790,26-09-2021
6791,28-06-2020
6792,10-01-2022
6793,02-04-2021
6794,16-04-2020
6795,24-01-2020
6796,20-11-2020
6797,24-04-2021
6798,02-08-2020
6799,01-11-2020
6800,23-10-2021
6801,14-04-2021
6802,01-11-2021
6803,13-02-2020
6804,07-02-2020
6805,05-12-2020
6806,04-04-2022
6807,30-04-2020
6808,23-12-2020
6809,22-02-2022
6810,15-08-2020
6811,05-08-2021
6812,08-01-2022
6813,18-02-2021
6814,03-09-2021
6815,09-08-2021
6816,22-03-2021
6817,12-06-2020
6818,06-02-2021
6819,06-04-2020
6820,18-01-2022
6821,04-12-2020
6822,21-09-2021
6823,12-10-2021
6824,04-03-2022
6825,11-12-2020
6826,26-03-2022
6827,05-12-2020
6828,02-12-2020
6829,11-02-2020
6830,03-05-2021
6831,28-01-2022
6832,16-07-2021
6833,17-05-2021
6834,26-05-2020
6835,04-03-2020
6836,21-04-2021
6837,18-01-2022
6838,10-11-2020
6839,08-05-2022
6840,27-04-2022
6841,10-02-2022
6842,07-11-2021
6843,14-08-2021
6844,07-02-2020
6845,22-11-2021
6846,25-11-2020
6847,07-03-2021
6848,26-02-2020
6849,09-12-2021
6850,23-02-2022
6851,08-03-2021
6852,26-08-2020
6853,18-08-2020
6854,13-11-2020
6855,05-09-2020
6856,09-09-2020
6857,15-10-2020
6858,30-06-2020
6859,04-08-2020
6860,18-05-2020
6861,03-05-2021
6862,25-03-2021
6863,20-05-2021
6864,20-03-2021
6865,12-03-2020
6866,13-10-2020
6867,10-11-2021
6868,09-05-2020
6869,02-01-2022
6870,16-01-2022
6871,20-05-2021
6872,01-09-2020
6873,28-04-2021
6874,13-08-2021
6875,09-11-2021
6876,12-04-2021
6877,04-07-2020
6878,22-11-2021
6879,24-05-2020
6880,07-03-2021
6881,03-12-2021
6882,06-05-2020
6883,30-01-2021
6884,14-02-2021
6885,26-05-2021
6886,10-08-2021
6887,23-01-2022
6888,30-12-2021
6889,03-12-2021
6890,03-12-2020
6891,28-08-2021
6892,30-09-2021
6893,24-09-2021
6894,20-02-2020
6895,24-06-2021
6896,23-08-2021
6897,29-03-2021
6898,07-03-2022
6899,10-11-2021
6900,13-09-2020
6901,05-04-2021
6902,17-10-2020
6903,16-04-2021
6904,20-04-2020
6905,30-06-2021
6906,13-11-2020
6907,30-06-2021
6908,01-01-2022
6909,21-12-2021
6910,19-03-2020
6911,16-12-2020
6912,13-05-2020
6913,10-01-2021
6914,18-03-2022
6915,19-07-2020
6916,26-02-2022
6917,25-05-2020
6918,02-10-2020
6919,07-04-2020
6920,23-07-2020
6921,23-10-2020
6922,19-02-2022
6923,27-04-2021
6924,11-10-2021
6925,21-12-2021
6926,24-04-2022
6927,26-09-2020
6928,11-05-2022
6929,04-04-2022
6930,26-03-2020
6931,31-08-2020
6932,29-03-2020
6933,30-12-2021
6934,05-01-2020
6935,05-04-2021
6936,30-12-2021
6937,23-02-2021
6938,24-01-2022
6939,09-05-2020
6940,21-05-2020
6941,28-03-2020
6942,05-08-2021
6943,24-10-2021
6944,22-07-2020
6945,09-05-2020
6946,12-02-2020
6947,19-07-2021
6948,14-10-2020
6949,03-06-2021
6950,31-03-2021
6951,14-11-2020
6952,07-10-2021
6953,21-05-2021
6954,15-12-2021
6955,13-04-2020
6956,21-09-2021
6957,03-07-2021
6958,07-08-2020
6959,26-09-2020
6960,16-05-2022
6961,06-11-2021
6962,24-04-2021
6963,04-04-2020
6964,18-07-2020
6965,07-08-2021
6966,08-10-2020
6967,29-06-2020
6968,01-11-2021
6969,03-12-2021
6970,24-06-2021
6971,17-09-2021
6972,19-01-2022
6973,24-04-2020
6974,28-03-2021
6975,14-08-2020
6976,21-09-2020
6977,18-06-2020
6978,05-02-2021
6979,19-12-2020
6980,26-01-2022
6981,08-04-2021
6982,03-01-2020
6983,04-03-2021
6984,13-12-2020
6985,05-10-2020
6986,02-02-2022
6987,19-08-2020
6988,16-05-2020
6989,20-12-2020
6990,16-07-2021
6991,11-06-2021
6992,07-02-2022
6993,26-11-2020
6994,11-09-2021
6995,20-02-2020
6996,03-02-2021
6997,27-11-2020
6998,12-03-2021
6999,30-11-2020
7000,10-05-2020
7001,09-10-2021
7002,15-04-2020
7003,07-04-2021
7004,25-03-2022
7005,27-04-2020
7006,27-12-2020
7007,03-01-2021
7008,14-10-2021
7009,10-09-2021
7010,04-06-2021
7011,08-12-2021
7012,24-11-2021
7013,28-08-2021
7014,24-09-2021
7015,11-10-2021
7016,10-08-2021
7017,18-04-2020
7018,27-08-2020
7019,17-04-2021
7020,01-11-2021
7021,01-03-2020
7022,05-05-2020
7023,15-12-2021
7024,28-01-2021
7025,25-07-2020
7026,14-04-2022
7027,04-06-2020
7028,28-10-2021
7029,04-01-2022
7030,11-10-2021
7031,08-03-2022
7032,17-02-2022
7033,15-04-2022
7034,06-04-2022
7035,10-02-2020
7036,05-08-2021
7037,19-03-2020
7038,19-11-2021
7039,04-05-2021
7040,28-03-2020
7041,26-02-2022
7042,25-04-2022
7043,22-01-2021
7044,11-12-2020
7045,16-01-2022
7046,24-04-2020
7047,05-03-2020
7048,07-03-2020
7049,29-07-2021
7050,18-07-2020
7051,24-03-2022
7052,08-09-2021
7053,19-03-2022
7054,25-02-2020
7055,01-12-2021
7056,18-12-2020
7057,04-03-2020
7058,07-01-2021
7059,06-03-2020
7060,02-05-2020
7061,29-02-2020
7062,20-03-2022
7063,09-02-2021
7064,26-03-2022
7065,10-07-2020
7066,28-07-2020
7067,16-02-2022
7068,09-05-2020
7069,14-08-2020
7070,29-08-2021
7071,13-12-2020
7072,13-08-2020
7073,31-12-2021
7074,04-09-2020
7075,15-04-2020
7076,21-08-2020
7077,23-04-2021
7078,03-11-2021
7079,23-01-2022
7080,05-05-2021
7081,28-07-2020
7082,28-11-2021
7083,25-09-2021
7084,19-04-2022
7085,03-04-2020
7086,02-05-2022
7087,20-02-2020
7088,03-04-2021
7089,08-02-2022
7090,01-01-2022
7091,22-08-2020
7092,23-10-2021
7093,03-03-2022
